trade_id,security_isin,trade_amount,counterparty_risk_score,historical_fail_rate,market_volatility_index,settlement_delay_days,settlement_failed,security_type_Derivative,security_type_Equity,currency_GBP,currency_JPY,currency_USD,counterparty_Barclays,counterparty_Citi,counterparty_Goldman Sachs,counterparty_HSBC,counterparty_JPMorgan,counterparty_Morgan Stanley,trade_size_category_Medium,trade_size_category_Large,trade_size_category_XL
8013,US561840435,2090839.33,0.781,0.092,21.76,3,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True
8014,US584998001,4067235.85,0.979,0.039,15.46,2,0,False,True,False,False,True,False,False,True,False,False,False,False,False,True
8015,US518187626,3835879.22,0.758,0.061,14.13,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True
8016,US173336604,3932355.62,0.21,0.173,35.72,2,1,True,False,False,True,False,False,False,True,False,False,False,False,False,True
8017,US986360980,2304036.85,0.792,0.077,11.58,2,1,False,True,True,False,False,False,False,False,True,False,False,False,False,True
8018,US248867545,107051.72,0.322,0.112,31.32,2,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
8019,US510511181,868963.5,0.996,0.19,16.08,2,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False
8020,US567126792,3709089.14,0.377,0.13,10.35,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True
8021,US129988602,3768335.62,0.293,0.135,33.85,2,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True
8022,US425907886,4861770.08,0.239,0.05,31.07,3,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True
8023,US759195723,959030.77,0.659,0.134,20.03,4,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False
8024,US976354857,623404.67,0.109,0.079,12.38,0,0,True,False,True,False,False,False,False,False,False,True,False,False,True,False
8025,US623468471,702560.27,0.954,0.182,20.82,3,1,True,False,False,False,True,True,False,False,False,False,False,False,True,False
8026,US395791282,932092.69,0.294,0.026,15.44,1,0,True,False,False,True,False,True,False,False,False,False,False,False,True,False
8027,US178490821,2647057.01,0.295,0.057,37.98,1,1,False,True,True,False,False,False,True,False,False,False,False,False,False,True
8028,US475082111,4876305.2,0.046,0.013,25.89,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8029,US762006291,2951263.1,0.246,0.076,38.92,4,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True
8030,US432961751,2618213.45,0.419,0.03,20.54,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True
8031,US394843802,3370047.59,0.37,0.169,26.69,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True
8032,US102568101,378912.65,0.273,0.185,15.7,2,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False
8033,US348331328,4078617.13,0.041,0.134,34.25,2,1,False,True,True,False,False,False,False,False,True,False,False,False,False,True
8034,US964992949,3237928.92,0.301,0.021,11.23,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True
8035,US688500336,864246.48,0.778,0.068,30.87,4,1,False,True,True,False,False,False,False,False,True,False,False,False,True,False
8036,US261424767,3157269.95,0.439,0.193,21.75,2,1,False,True,False,True,False,False,False,False,False,True,False,False,False,True
8037,US392859310,2985077.73,0.291,0.027,27.35,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True
8038,US894226630,333616.4,0.305,0.111,27.77,1,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False
8039,US903692626,1341991.67,0.554,0.071,31.32,2,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False
8040,US865170645,1960798.7,0.302,0.2,16.13,1,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False
8041,US338583614,1231993.76,0.631,0.057,25.94,1,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False
8042,US363818936,1223376.82,0.989,0.01,22.81,0,0,True,False,False,False,True,False,False,False,False,True,False,False,True,False
8043,US277644470,2869012.88,0.041,0.14,18.47,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True
8044,US818955106,2359586.5,0.169,0.065,24.87,3,1,True,False,True,False,False,False,False,True,False,False,False,False,False,True
8045,US586502973,3339787.99,0.179,0.132,38.56,2,1,True,False,False,True,False,False,False,False,False,False,True,False,False,True
8046,US644889117,4782471.36,0.447,0.021,38.47,1,1,True,False,True,False,False,False,False,False,True,False,False,False,False,True
8047,US910234844,3306174.66,0.041,0.105,18.36,3,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True
8048,US640757525,2914658.7,0.478,0.075,36.53,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True
8049,US767004115,4239321.86,0.929,0.107,36.3,4,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True
8050,US348531069,3164044.82,0.012,0.171,17.49,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True
8051,US444267176,836150.74,0.365,0.195,27.97,4,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False
8052,US259091241,1580596.01,0.761,0.151,36.1,4,0,False,True,False,False,True,False,False,False,False,True,False,False,True,False
8053,US558705505,3669467.81,0.154,0.153,25.45,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True
8054,US486537408,3694528.09,0.078,0.106,21.09,3,1,True,False,True,False,False,False,False,True,False,False,False,False,False,True
8055,US973608734,4935173.66,0.631,0.019,29.52,3,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True
8056,US483638685,3138604.64,0.01,0.133,15.17,1,0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
8057,US358672751,4498730.49,0.802,0.03,14.85,2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True
8058,US997214865,282355.75,0.067,0.049,34.98,4,1,False,True,False,False,True,False,True,False,False,False,False,True,False,False
8059,US304656374,2835449.5,0.524,0.142,11.26,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
8060,US306442768,4600041.64,0.74,0.131,34.11,1,1,False,True,False,True,False,False,True,False,False,False,False,False,False,True
8061,US377579045,1443348.73,0.242,0.063,18.71,0,1,False,True,False,True,False,False,False,True,False,False,False,False,True,False
8062,US402371213,782834.25,0.104,0.154,24.49,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False
8063,US847399638,1759045.7,0.176,0.188,26.31,1,0,False,True,False,False,True,False,False,False,False,False,True,False,True,False
8064,US805606616,3963258.47,0.855,0.109,33.01,2,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True
8065,US505079246,432657.07,0.706,0.136,36.52,0,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False
8066,US242427245,3005689.91,0.198,0.054,34.13,2,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True
8067,US812138167,686801.71,0.716,0.194,27.17,1,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False
8068,US626124309,2183306.88,0.709,0.055,20.44,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8069,US679419703,4830225.24,0.998,0.177,25.8,4,1,True,False,True,False,False,True,False,False,False,False,False,False,False,True
8070,US244344950,983769.91,0.392,0.186,10.9,1,0,True,False,True,False,False,True,False,False,False,False,False,False,True,False
8071,US631914642,179742.58,0.865,0.144,17.35,2,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False
8072,US427629368,2141744.66,0.446,0.162,20.98,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
8073,US402948267,2892700.98,0.898,0.092,19.59,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True
8074,US189155041,1494613.5,0.092,0.184,12.85,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False
8075,US784744482,2713422.34,0.175,0.149,11.52,4,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True
8076,US146754929,4767475.71,0.85,0.065,22.62,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True
8077,US916596860,1565736.23,0.819,0.007,12.24,2,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8078,US283565184,1554040.89,0.305,0.108,18.59,2,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False
8079,US406017075,2419011.81,0.597,0.168,24.24,4,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True
8080,US592428116,2581428.52,0.383,0.172,16.3,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
8081,US291688156,16815.97,0.01,0.167,12.39,3,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False
8082,US609643461,3083216.9,0.026,0.043,22.96,0,0,True,False,False,False,True,True,False,False,False,False,False,False,False,True
8083,US434391204,4986813.17,0.054,0.085,23.45,3,0,True,False,False,False,True,False,False,False,False,False,True,False,False,True
8084,US838203968,1467120.17,0.594,0.123,37.47,4,0,True,False,False,True,False,False,True,False,False,False,False,False,True,False
8085,US982393266,3157742.13,0.279,0.134,13.84,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True
8086,US570923188,33062.06,0.144,0.067,28.45,3,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False
8087,US697009935,3025589.8,0.941,0.139,19.59,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8088,US825033451,2240870.86,0.121,0.118,13.71,3,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
8089,US916349050,2656162.84,0.674,0.113,21.79,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
8090,US546431292,2724085.79,0.894,0.133,22.84,2,0,False,True,False,True,False,True,False,False,False,False,False,False,False,True
8091,US156817319,892995.32,0.164,0.121,20.91,3,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False
8092,US150596687,3852140.93,0.215,0.033,32.97,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True
8093,US596319451,2781793.41,0.574,0.175,35.18,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True
8094,US183505216,1358270.35,0.508,0.048,14.46,2,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False
8095,US471175011,4687533.92,0.521,0.149,15.04,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
8096,US893690697,73740.81,0.555,0.035,22.64,0,1,False,True,False,True,False,False,False,False,False,True,False,True,False,False
8097,US110589887,3632426.7,0.95,0.132,19.61,2,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True
8098,US783767978,1912363.58,0.054,0.179,34.59,0,0,False,True,False,False,True,True,False,False,False,False,False,False,True,False
8099,US161766928,2617498.71,0.76,0.002,39.9,3,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True
8100,US399036536,1464633.65,0.233,0.196,15.43,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False
8101,US327552954,1613048.36,0.374,0.006,32.88,1,1,True,False,False,False,True,False,False,False,False,True,False,False,True,False
8102,US693527318,85679.41,0.089,0.002,28.22,2,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False
8103,US955642027,3651926.99,0.446,0.172,29.33,3,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True
8104,US554949556,3556884.07,0.804,0.142,17.93,2,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True
8105,US246820422,3275247.42,0.099,0.021,12.92,2,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True
8106,US115927403,4390973.9,0.276,0.187,26.3,3,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
8107,US267368526,4507325.23,0.373,0.134,28.41,3,1,False,True,False,False,True,False,False,False,True,False,False,False,False,True
8108,US651541921,2786657.15,0.104,0.022,38.89,4,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True
8109,US645692461,3427269.23,0.762,0.172,30.26,4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8110,US969802988,64882.02,0.787,0.096,23.31,4,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False
8111,US715557571,4233251.86,0.836,0.056,39.82,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True
8112,US119485901,4083902.99,0.584,0.165,21.2,1,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True
8113,US291363661,111040.61,0.507,0.148,14.88,1,0,False,True,False,True,False,False,False,False,True,False,False,True,False,False
8114,US939463951,2718697.83,0.263,0.125,28.54,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True
8115,US786678342,4534211.3,0.655,0.18,17.99,4,1,False,True,False,True,False,True,False,False,False,False,False,False,False,True
8116,US496087903,915126.06,0.445,0.172,37.67,1,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False
8117,US921398162,1769698.16,0.971,0.045,22.84,4,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False
8118,US963010817,1661957.86,0.968,0.176,14.49,3,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False
8119,US819692809,1786142.97,0.905,0.075,14.25,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False
8120,US934398641,219011.29,0.36,0.086,29.49,4,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False
8121,US359022972,1402298.24,0.368,0.194,20.98,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False
8122,US946971984,1481333.0,0.853,0.152,20.91,2,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False
8123,US114367204,4330701.52,0.729,0.064,28.37,0,0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
8124,US442829707,1767058.88,0.704,0.13,16.65,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False
8125,US299460677,2241611.53,0.28,0.108,14.36,4,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True
8126,US764540309,1909882.92,0.833,0.023,29.72,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
8127,US792366184,612160.51,0.579,0.178,10.16,2,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False
8128,US725065299,4951880.22,0.447,0.164,37.22,3,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True
8129,US801636736,4130867.7,0.865,0.156,15.49,1,1,False,False,False,False,True,True,False,False,False,False,False,False,False,True
8130,US769041077,2709192.33,0.394,0.112,23.44,3,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True
8131,US607761390,2387058.83,0.654,0.044,16.34,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True
8132,US302058228,3249781.08,0.466,0.177,16.55,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8133,US750677305,1638891.43,0.593,0.071,35.05,2,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False
8134,US475579845,260911.52,0.041,0.004,27.55,3,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False
8135,US285235666,2027540.9,0.461,0.196,19.34,4,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True
8136,US647020689,4920048.11,0.556,0.172,17.53,1,0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
8137,US802298156,919910.56,0.493,0.125,16.39,0,0,False,True,False,True,False,False,False,False,False,True,False,False,True,False
8138,US898698592,2643249.41,0.847,0.002,26.63,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True
8139,US270988822,52521.77,0.311,0.046,31.92,3,1,True,False,False,True,False,False,False,False,False,False,True,True,False,False
8140,US962509590,618937.26,0.884,0.09,17.61,2,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False
8141,US203028121,2940086.59,0.403,0.126,19.97,2,0,False,True,False,False,True,False,False,False,False,False,True,False,False,True
8142,US983257734,1494095.51,0.695,0.142,31.61,4,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False
8143,US146894926,4529365.59,0.087,0.158,32.12,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True
8144,US974595371,2036787.13,0.2,0.111,16.22,0,1,True,False,True,False,False,False,False,False,True,False,False,False,False,True
8145,US539491353,1048087.65,0.761,0.131,21.47,3,0,False,True,True,False,False,False,False,False,False,True,False,False,True,False
8146,US285113550,2732502.93,0.012,0.162,36.1,4,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True
8147,US957260579,3976918.44,0.969,0.144,32.21,1,0,False,True,True,False,False,False,False,False,True,False,False,False,False,True
8148,US869206892,106904.28,0.191,0.191,14.87,0,0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
8149,US542065462,2532545.39,0.901,0.175,21.58,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
8150,US710820799,3869398.52,0.516,0.034,39.2,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
8151,US597456346,526907.39,0.565,0.189,25.76,1,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False
8152,US949457336,4514964.61,0.084,0.041,31.58,1,0,False,True,True,False,False,False,False,False,True,False,False,False,False,True
8153,US984575300,1329941.88,0.365,0.198,12.76,3,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False
8154,US706445372,861312.0,0.156,0.14,34.98,4,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
8155,US115842433,2950387.8,0.526,0.126,28.14,2,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True
8156,US158050102,883405.42,0.551,0.065,15.27,1,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False
8157,US439949433,3401710.59,0.71,0.027,21.41,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
8158,US566787936,2455609.39,0.878,0.025,12.49,2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True
8159,US134968399,558680.25,0.468,0.173,33.31,4,1,False,True,True,False,False,False,False,False,True,False,False,False,True,False
8160,US616432677,4563325.77,0.233,0.086,32.35,4,1,False,True,False,False,True,False,False,False,False,True,False,False,False,True
8161,US665288566,3369295.0,0.334,0.112,24.71,1,0,False,True,False,False,True,True,False,False,False,False,False,False,False,True
8162,US208381517,2734505.2,0.847,0.186,23.56,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8163,US497675673,1877959.67,0.146,0.051,23.9,4,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False
8164,US177180450,682950.92,0.627,0.153,11.12,3,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False
8165,US648333646,3540516.67,0.013,0.094,21.05,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
8166,US652188482,4070142.54,0.246,0.043,13.86,4,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True
8167,US924702806,637836.06,0.591,0.171,15.54,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False
8168,US672361116,2477892.45,0.456,0.136,38.86,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,True
8169,US727155489,2429382.47,0.494,0.019,17.85,4,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True
8170,US960206688,1756059.42,0.661,0.108,24.51,1,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False
8171,US907729320,3948816.06,0.235,0.17,36.63,3,1,False,True,False,True,False,True,False,False,False,False,False,False,False,True
8172,US233614248,506653.62,0.281,0.013,22.4,4,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False
8173,US820039574,1033045.93,0.684,0.083,25.86,0,1,False,True,True,False,False,False,False,False,False,False,False,False,True,False
8174,US690424578,17997.82,0.538,0.161,15.06,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8175,US426163769,1871197.09,0.015,0.172,18.55,2,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8176,US638732575,1462979.06,0.67,0.155,25.18,1,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False
8177,US944224798,4336299.98,0.62,0.061,20.95,4,1,False,False,False,False,True,True,False,False,False,False,False,False,False,True
8178,US350260049,3731593.12,0.079,0.101,11.15,4,0,False,True,False,True,False,True,False,False,False,False,False,False,False,True
8179,US847637802,431516.26,0.748,0.148,22.02,0,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False
8180,US396511366,3707370.02,0.522,0.031,34.45,2,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True
8181,US402039656,3380247.1,0.205,0.119,13.48,3,0,False,True,False,False,True,False,False,False,False,False,True,False,False,True
8182,US464166144,1415804.13,0.559,0.144,10.56,2,1,True,False,False,True,False,False,False,True,False,False,False,False,True,False
8183,US365702972,87149.27,0.595,0.17,13.56,4,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False
8184,US373602829,584660.38,0.92,0.022,30.61,3,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False
8185,US836183475,1257206.01,0.742,0.066,33.84,3,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False
8186,US682592223,4084945.61,0.302,0.108,11.46,0,0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
8187,US857238277,2331911.0,0.118,0.14,36.63,1,0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
8188,US555085158,4592793.68,0.853,0.146,28.82,1,1,False,True,False,False,True,True,False,False,False,False,False,False,False,True
8189,US611822857,3947850.81,0.846,0.051,25.54,0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True
8190,US737831750,1442669.82,0.175,0.003,17.61,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False
8191,US421293401,4228357.16,0.062,0.139,21.15,4,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True
8192,US514322913,592456.95,0.712,0.182,38.41,1,0,False,True,False,True,False,False,False,False,True,False,False,False,True,False
8193,US910934941,190226.43,0.723,0.16,37.35,2,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
8194,US376526819,3046605.22,0.177,0.124,28.76,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True
8195,US323064980,1715297.74,0.668,0.196,27.37,2,1,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8196,US667466109,1653834.18,0.279,0.087,16.32,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8197,US668089808,3439168.85,0.261,0.105,38.6,0,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True
8198,US855903584,4252018.1,0.325,0.002,32.66,1,1,False,True,False,True,False,False,True,False,False,False,False,False,False,True
8199,US944769353,1617655.77,0.52,0.189,21.47,1,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False
8200,US777597166,1631818.97,0.804,0.117,34.47,2,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False
8201,US314308521,2673916.69,0.499,0.078,16.36,4,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
8202,US376576050,3269386.17,0.298,0.009,16.4,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
8203,US713300159,1022499.92,0.884,0.072,33.73,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False
8204,US885792715,4564268.97,0.055,0.001,26.78,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
8205,US533557559,3275538.45,0.797,0.065,26.68,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8206,US471565263,3129557.44,0.784,0.19,27.21,3,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True
8207,US942156584,4521936.22,0.254,0.031,13.77,3,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True
8208,US212023583,4537252.75,0.198,0.109,20.49,3,0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
8209,US583192334,686395.1,0.875,0.037,27.19,3,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False
8210,US139989821,733926.76,0.559,0.157,17.43,2,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False
8211,US417817498,3812124.01,0.046,0.112,25.12,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
8212,US976549840,4784830.93,0.891,0.04,26.71,1,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True
8213,US929615935,3335903.26,0.349,0.173,38.28,0,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True
8214,US318780145,2062471.82,0.342,0.157,17.37,4,1,False,True,False,False,True,False,True,False,False,False,False,False,False,True
8215,US873775489,3420530.97,0.643,0.19,23.18,2,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True
8216,US650720126,1151769.77,0.661,0.0,39.45,3,1,False,True,False,False,True,False,False,True,False,False,False,False,True,False
8217,US571858467,4989851.84,0.353,0.091,15.6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True
8218,US174274929,2161115.24,0.143,0.2,33.4,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True
8219,US674168262,4659113.15,0.552,0.162,15.31,3,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True
8220,US800540940,2159682.28,0.625,0.166,35.5,0,1,False,True,False,False,True,False,True,False,False,False,False,False,False,True
8221,US499129870,4641417.51,0.86,0.124,24.64,3,0,False,True,False,False,True,False,True,False,False,False,False,False,False,True
8222,US956182360,1685070.35,0.484,0.143,39.16,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8223,US889716182,3805109.49,0.646,0.161,15.1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
8224,US797358779,4755500.04,0.054,0.018,30.64,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True
8225,US208871445,3233443.58,0.895,0.139,30.86,3,1,False,True,False,True,False,False,False,False,False,True,False,False,False,True
8226,US410427135,3391050.48,0.327,0.163,31.57,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
8227,US916245182,523402.36,0.632,0.008,13.03,2,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False
8228,US425497817,2376357.54,0.916,0.059,18.66,3,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True
8229,US383902944,4434909.48,0.811,0.065,20.14,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True
8230,US545192906,1212140.08,0.638,0.171,19.73,0,1,False,True,False,True,False,True,False,False,False,False,False,False,True,False
8231,US339405129,3943931.44,0.704,0.156,30.25,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
8232,US571642212,3381792.33,0.921,0.131,11.64,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True
8233,US574138799,1122699.96,0.812,0.161,31.9,4,1,False,True,False,False,True,False,True,False,False,False,False,False,True,False
8234,US473967988,1421128.11,0.61,0.091,25.8,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False
8235,US687582629,2143528.89,0.659,0.175,15.19,0,1,True,False,False,True,False,True,False,False,False,False,False,False,False,True
8236,US968225064,634394.79,0.147,0.047,16.78,2,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False
8237,US446091948,4567722.77,0.47,0.141,12.93,2,1,True,False,True,False,False,False,False,False,True,False,False,False,False,True
8238,US295379543,3699394.45,0.301,0.048,23.77,4,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True
8239,US732061351,1831170.86,0.432,0.008,27.85,2,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False
8240,US989303405,1505330.82,0.662,0.057,27.43,1,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False
8241,US306060663,3450998.56,0.149,0.099,38.87,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True
8242,US288863072,2126862.4,0.017,0.169,18.88,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True
8243,US485514128,1154389.49,0.397,0.102,32.86,4,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False
8244,US790743524,2156452.26,0.322,0.036,31.69,1,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True
8245,US524874808,4357771.95,0.42,0.199,11.84,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True
8246,US125971841,352347.12,0.931,0.054,37.9,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
8247,US732526175,1848107.65,0.707,0.197,37.94,2,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False
8248,US629343805,4812073.72,0.327,0.187,21.89,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,True
8249,US367688919,84010.89,0.179,0.108,22.53,1,0,False,True,True,False,False,False,False,False,False,False,True,True,False,False
8250,US347729800,4454295.18,0.618,0.018,34.59,3,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True
